Row,middle_median,ADvPC_h_paired,ADvPC_p_paired,ADvPC_normal_paired,ADvPC_h_unpaired,ADvPC_p_unpaired,ADvPC_normal_unpaired,ADvPC_p_ANOVA,ADvC_h_paired,ADvC_p_paired,ADvC_normal_paired,ADvC_h_unpaired,ADvC_p_unpaired,ADvC_normal_unpaired,ADvC_p_ANOVA,PCvC_h_paired,PCvC_p_paired,PCvC_normal_paired,PCvC_h_unpaired,PCvC_p_unpaired,PCvC_normal_unpaired,PCvC_p_ANOVA,AD_mean,PC_mean,C_mean,AD_median,PC_median,C_median,AD_std,PC_std,C_std,AD_values_ 1,AD_values_ 2,AD_values_ 3,AD_values_ 4,AD_values_ 5,AD_values_ 6,AD_values_ 7,AD_values_ 8,AD_values_ 9,AD_values_10,AD_values_11,AD_values_12,AD_values_13,AD_values_14,AD_values_15,AD_values_16,AD_values_17,AD_values_18,AD_values_19,AD_values_20,AD_values_21,AD_values_22,AD_values_23,AD_values_24,AD_values_25,AD_values_26,AD_values_27,AD_values_28,AD_values_29,AD_values_30,AD_values_31,AD_values_32,AD_values_33,AD_values_34,AD_values_35,AD_values_36,AD_values_37,AD_values_38,AD_values_39,PC_values_ 1,PC_values_ 2,PC_values_ 3,PC_values_ 4,PC_values_ 5,PC_values_ 6,PC_values_ 7,PC_values_ 8,PC_values_ 9,PC_values_10,PC_values_11,PC_values_12,PC_values_13,PC_values_14,PC_values_15,PC_values_16,PC_values_17,PC_values_18,PC_values_19,PC_values_20,PC_values_21,PC_values_22,PC_values_23,PC_values_24,PC_values_25,PC_values_26,PC_values_27,PC_values_28,PC_values_29,PC_values_30,PC_values_31,PC_values_32,PC_values_33,PC_values_34,PC_values_35,PC_values_36,PC_values_37,PC_values_38,PC_values_39,C_values_ 1,C_values_ 2,C_values_ 3,C_values_ 4,C_values_ 5,C_values_ 6,C_values_ 7,C_values_ 8,C_values_ 9,C_values_10,C_values_11,C_values_12,C_values_13,C_values_14,C_values_15,C_values_16,C_values_17,C_values_18,C_values_19,C_values_20,C_values_21,C_values_22,C_values_23,C_values_24,C_values_25,C_values_26,C_values_27,C_values_28,C_values_29,C_values_30,C_values_31,C_values_32,C_values_33,C_values_34,C_values_35,C_values_36,C_values_37,C_values_38,C_values_39
Deposit_Polarizance_Full_Mean,AD,0,0.055897398,1,0,0.170457489,1,0.156264864,1,9.70E-06,1,1,8.10E-05,1,0.000331802,1,7.27E-07,1,1,2.51E-06,1,9.11E-06,0.105341435,0.091483089,0.185060011,0.093532842,0.080744838,0.166099965,0.050056855,0.037490635,0.10849742,0.090494327,0.064863104,0.072326137,0.085409462,0.090740584,0.077055922,0.074771598,0.094531527,0.094531527,0.070894969,0.071481423,0.106690278,0.086239126,0.085986671,0.107669098,0.071452048,0.105963662,0.090774744,0.097047095,0.0644004,0.124322295,0.090300556,0.098348355,0.100357823,0.262086677,0.084995109,0.11099412,0.10676233,0.102468178,0.129426047,0.114345355,0.092607194,0.068920139,0.093532842,0.094438945,0.072350943,0.216618847,0.134003092,0.308113426,0.102216574,0.102888142,0.079747641,0.135185831,0.090332898,0.092709187,0.070518047,0.070942957,0.092274342,0.07781651,0.090868902,0.071668912,0.092780489,0.080526747,0.066527257,0.068966157,0.071158922,0.071838532,0.094502823,0.085809557,0.080744838,0.073114052,0.211139358,0.081849158,0.074284613,0.078762991,0.053547739,0.118134531,0.073219067,0.103347472,0.087049647,0.249377674,0.088685239,0.068934144,0.066997757,0.054418447,0.100725512,0.065112751,0.129115061,0.068362689,0.752208518,0.199246435,0.096563511,0.23399889,0.170531838,0.204590225,0.169570008,0.426999767,0.123401675,0.176299435,0.191069186,0.11501864,0.191430262,0.144563745,0.162556744,0.166099965,0.184797275,0.16480201,0.169633025,0.173915837,0.2139726,0.160935146,0.241350329,0.214109975,0.126893431,0.142904856,0.165946627,0.185496531,0.12671392,0.110612015,0.193017747,0.171222435,0.152825101,0.147407657,0.148745654,0.143176661,0.16459371,0.121756345
Background_Polarizance_Horz_Mean,AD,0,0.30175843,1,0,0.248757747,1,0.265954372,1,5.51E-05,1,1,0.015185608,1,0.021011892,1,2.21E-05,1,1,0.007600808,1,0.008059777,0.044248839,0.038306635,0.08904763,0.04347927,0.042606637,0.113048921,0.013265781,0.029041348,0.111835302,0.077428526,0.048672199,0.059245653,0.052983965,0.040301312,0.059721095,0.048817957,0.061882016,0.061882016,0.033549541,0.047467234,0.042666319,0.034541205,0.04100769,0.020059028,0.051517309,0.039164586,0.036037222,0.045313192,0.047609843,0.055821485,0.041300369,0.053577217,0.031819376,0.040551161,0.048609589,0.035436928,0.038091168,0.041356225,0.072405021,0.043488834,0.04405582,0.033953848,0.057231714,0.030233836,0.024886867,0.017216074,0.04347927,0.022321991,0.048701163,0.041927138,0.023418292,-0.121647494,0.031165825,0.058822842,0.028797538,0.05675245,0.045660667,0.023862823,0.057065997,0.029195912,0.0468824,0.03214849,0.038054549,0.02392957,0.03334178,0.043794399,0.040440679,0.056970484,0.036297663,0.042606637,0.038213034,0.039893114,0.035114869,0.043226451,0.051548246,0.075169351,0.027855811,0.048389041,0.043800298,0.047205711,0.07552061,0.037590282,0.044474562,0.048660093,0.050064219,0.044101558,0.024941712,0.038277996,-0.394749405,0.097243929,0.015028536,0.202515322,0.079789039,0.023054059,0.096133143,-0.299065693,0.115680924,0.09899833,0.168794144,0.111605522,0.176472671,0.101176187,0.140915418,0.102127761,0.076860264,0.120670922,0.118088213,0.099505087,0.166738923,0.155188159,0.113048921,0.003792143,0.121422482,0.114128787,0.162186469,0.157936972,0.098949931,0.069948991,0.111368804,0.099369284,0.148407736,0.14523551,0.14385603,0.135193602,0.1215467,0.115415762
Deposit_Polarizance_Horz_Mean,AD,0,0.081093767,1,0,0.154779244,1,0.176273088,1,2.35E-05,1,1,0.003315357,1,0.005292449,1,1.83E-05,1,1,0.001211912,1,0.001773077,0.034305415,0.026768118,0.08904763,0.036099377,0.030907065,0.113048921,0.014161998,0.029532492,0.111835302,0.070164125,0.03970358,0.036099377,0.043472058,0.020379956,0.03686261,0.036140652,0.052423218,0.052423218,0.028359893,0.041050276,0.032342149,0.028811728,0.035446412,0.031405695,0.022920313,0.02735478,0.026915985,0.036700055,0.022250213,0.057197562,0.047561846,0.038810016,0.027297774,-0.002248995,0.050756423,0.040018964,0.015892985,0.033139179,0.052683827,0.038934224,0.023606537,0.016207413,0.049875284,0.038315514,0.026961243,0.012502313,0.037306782,0.011866006,0.044959981,0.041301288,0.003414526,-0.104720843,0.029746903,0.029857663,0.025038958,0.03509572,0.038858327,0.017307149,0.063784218,0.019670274,0.055690858,0.026032265,0.031164842,0.007605535,0.026572868,0.031680676,-0.024251436,0.048505668,0.033203373,0.035102261,0.004689687,0.007111713,0.016522166,0.026763443,0.039166553,0.076553905,0.013052619,0.033477606,0.03841759,0.030907065,0.005410528,0.005426265,0.039043574,0.023273125,0.049342167,0.038989118,0.080188422,0.038277996,-0.394749405,0.097243929,0.015028536,0.202515322,0.079789039,0.023054059,0.096133143,-0.299065693,0.115680924,0.09899833,0.168794144,0.111605522,0.176472671,0.101176187,0.140915418,0.102127761,0.076860264,0.120670922,0.118088213,0.099505087,0.166738923,0.155188159,0.113048921,0.003792143,0.121422482,0.114128787,0.162186469,0.157936972,0.098949931,0.069948991,0.111368804,0.099369284,0.148407736,0.14523551,0.14385603,0.135193602,0.1215467,0.115415762
Background_Polarizance_Lin_Mean,AD,1,0.001858468,1,1,0.010321585,1,0.012294731,1,1.52E-05,1,1,0.000174813,1,0.000740595,1,2.81E-07,1,1,4.69E-07,1,2.18E-06,0.109837819,0.090500142,0.176922348,0.101711033,0.088951934,0.16398236,0.04347071,0.014771689,0.096813246,0.08839073,0.069492632,0.098640232,0.093929921,0.105511629,0.106544957,0.082413804,0.09244441,0.09244441,0.070233407,0.08229761,0.108903126,0.090452642,0.087524476,0.099457039,0.111886178,0.104711098,0.090431027,0.110338523,0.104615431,0.124414027,0.107897459,0.097295354,0.108171955,0.087409039,0.093634915,0.103834664,0.114358061,0.117744914,0.138959986,0.115081263,0.101711033,0.080330428,0.121330912,0.100364391,0.078145818,0.210825925,0.165846911,0.325654602,0.115006247,0.104498071,0.086223051,0.147095875,0.093774994,0.109345413,0.077286606,0.084525533,0.107299755,0.105718747,0.082207616,0.07384206,0.072222612,0.087781542,0.077665531,0.093816427,0.077620606,0.085182137,0.087488297,0.094587714,0.088951934,0.089956649,0.094180336,0.080146249,0.08622777,0.085844625,0.05929525,0.108313135,0.091035178,0.078149306,0.090725845,0.089880295,0.080865801,0.097502195,0.080462438,0.093344196,0.098675739,0.07797456,0.094785201,0.057325609,0.676831077,0.198585497,0.096222892,0.232583276,0.170052748,0.204174202,0.165060909,0.37993242,0.122102005,0.167612723,0.188389476,0.114640593,0.191215779,0.14315949,0.154582178,0.15785091,0.172276941,0.16398236,0.168304993,0.169621147,0.213034896,0.160036667,0.23786575,0.185910559,0.122894329,0.141915129,0.16558345,0.159455735,0.125216956,0.074115989,0.178209143,0.167662499,0.151933791,0.146914294,0.148422742,0.142574603,0.162313833,0.121404004
Deposit_Polarizance_Lin_Mean,AD,1,0.021302786,1,0,0.082771614,1,0.067524874,1,9.70E-06,1,1,2.69E-05,1,0.00015982,1,3.51E-07,1,1,2.18E-07,1,1.28E-06,0.099858454,0.083778262,0.176922348,0.086353876,0.075706382,0.16398236,0.047089662,0.032333562,0.096813246,0.085672211,0.06248692,0.069254926,0.079290903,0.079169701,0.070153198,0.074358936,0.091070172,0.091070172,0.069772249,0.062097366,0.106082399,0.084776581,0.085468818,0.104258308,0.063453277,0.105295012,0.08286149,0.092870912,0.063323707,0.119774284,0.086144503,0.094602542,0.097217534,0.22029163,0.079209318,0.106767846,0.100292521,0.100216918,0.127630773,0.11238961,0.086353876,0.064902802,0.079602488,0.08950766,0.070168378,0.216095191,0.120483566,0.300040992,0.097596901,0.09855461,0.079392649,0.133395708,0.089510406,0.084129339,0.067921819,0.065306488,0.085293289,0.07087037,0.086706896,0.06919425,0.076665269,0.072657509,0.051813086,0.066471294,0.068033973,0.059384327,0.072812104,0.083045736,0.079277386,0.067899467,0.175568935,0.074471183,0.068927031,0.075706382,0.049120514,0.10208754,0.060433746,0.094040141,0.086061158,0.215648761,0.081591192,0.05793471,0.066353732,0.049804486,0.100218997,0.058688679,0.124762163,0.057325609,0.676831077,0.198585497,0.096222892,0.232583276,0.170052748,0.204174202,0.165060909,0.37993242,0.122102005,0.167612723,0.188389476,0.114640593,0.191215779,0.14315949,0.154582178,0.15785091,0.172276941,0.16398236,0.168304993,0.169621147,0.213034896,0.160036667,0.23786575,0.185910559,0.122894329,0.141915129,0.16558345,0.159455735,0.125216956,0.074115989,0.178209143,0.167662499,0.151933791,0.146914294,0.148422742,0.142574603,0.162313833,0.121404004
Background_Retardance_45_Mean,PC,0,0.167111515,1,0,0.147056899,1,0.124781193,1,1.25E-05,1,1,2.59E-06,1,7.68E-06,1,0.000285294,1,1,0.00228052,1,0.00220231,-7.370915234,-5.984889394,-1.530276839,-6.819622827,-6.691874522,-0.52131689,2.09563841,5.524384912,6.862276831,-6.517678999,-4.8396919,-6.435503882,-5.631475192,-7.902856935,-6.196489602,-6.733435209,-7.751431914,-7.751431914,-7.639054614,-4.927032702,-8.715095139,-9.444051279,-10.58441865,-5.250333266,-7.128884942,-7.406260852,-4.817865514,-6.692680054,-6.193099311,-5.909675797,-6.168293741,-6.567810055,-6.165245891,-7.081664092,-4.837098804,-7.32867079,-6.056046166,-6.591209115,-8.448071875,-9.701168601,-6.819622827,-5.916994922,-7.098328071,-8.4165257,-6.994063022,-12.99625676,-12.4844613,-13.32571476,-7.161066185,-7.282892238,-6.870618568,-2.034269819,-4.993802238,-6.440734289,-8.147704629,-5.798994852,-7.203276995,-5.716053371,-5.834796007,-6.212765361,-14.21293753,-7.979000664,-7.982567307,-7.544043671,-4.574548771,-4.857077447,-8.752552343,-6.956456739,-5.841624873,-5.394911952,-6.36007557,-7.219698567,-7.022777973,-7.506119011,-6.778483118,-7.708927329,-7.198748662,-6.691874522,-6.467769799,-6.510015325,25.68752913,-7.322120382,-5.094836336,-6.442950083,-10.97036187,-5.525747747,-6.485013338,7.976554471,-2.166868785,-2.75883865,0.901348288,1.52402991,-2.269604382,-29.68488017,-5.770957567,-14.02066144,1.286269293,-0.858282038,-2.922372415,-2.346835175,1.791608406,-0.10532292,17.66983361,0.151186465,-0.904024778,-0.123253937,2.394529561,1.391296857,0.854034817,1.306833075,0.01333353,-5.398815748,0.225677858,1.104387194,-0.99072744,-3.95122285,-1.6786396,-16.72390592,-0.52131689,0.512454344,-2.908573593,-0.547712218,-1.451613776,-0.164540906,0.626243825,-1.141447036
Deposit_Retardance_45_Mean,AD,0,0.685701762,1,0,0.592916395,1,0.629362411,1,0.027461837,1,1,0.016704997,1,0.02005203,0,0.091304789,1,0,0.158183386,1,0.153465287,-8.560602831,-6.334092166,-1.530276839,-7.709528282,-8.038920775,-0.52131689,16.5761513,19.89902018,6.862276831,-28.85516537,5.133820341,18.25009738,-0.06864445,-4.231731243,16.43449542,2.700955341,-19.60499729,-19.60499729,-22.7791481,3.101411707,-31.87278104,-25.73462742,-23.60456791,15.44462328,-0.869222287,-22.79776677,-12.11201916,-0.835625014,-15.64200785,6.477026395,7.69807707,-20.98234346,5.352370368,-7.709528282,6.288532382,-42.60028658,-18.00463675,15.23532893,-2.010042338,-27.9079451,-11.0142485,-15.66853934,2.311753062,-43.69029656,3.314865655,-27.62709894,-8.868410697,13.08981,-2.119505132,-8.265057914,-32.38808337,-8.895454402,11.29507689,3.144071199,-13.49368103,-9.19426735,7.026559449,3.059776383,-13.32766147,-19.31165541,-32.22419904,-2.142811299,4.95589376,-13.61470104,3.181958023,-8.97091813,-23.77171207,5.681663334,12.4074322,-16.41102823,-8.038920775,-40.81035787,-27.41492232,-35.63160343,15.66341707,1.069035594,17.00700746,4.163428791,-4.956504555,-5.870893195,67.35073269,-41.9703107,8.256833604,-9.559097746,-25.9617392,12.56430549,-19.51170074,7.976554471,-2.166868785,-2.75883865,0.901348288,1.52402991,-2.269604382,-29.68488017,-5.770957567,-14.02066144,1.286269293,-0.858282038,-2.922372415,-2.346835175,1.791608406,-0.10532292,17.66983361,0.151186465,-0.904024778,-0.123253937,2.394529561,1.391296857,0.854034817,1.306833075,0.01333353,-5.398815748,0.225677858,1.104387194,-0.99072744,-3.95122285,-1.6786396,-16.72390592,-0.52131689,0.512454344,-2.908573593,-0.547712218,-1.451613776,-0.164540906,0.626243825,-1.141447036
Background_Retardance_Circ_Mean,AD,1,0.025562158,1,0,0.66205435,1,0.684792912,1,1.80E-07,1,1,2.95E-20,1,2.70E-15,1,2.43E-07,1,1,5.73E-17,1,3.53E-14,-0.465625568,-1.01364853,18.55331578,-0.783656017,-1.964633517,20.53240996,3.27598713,7.078177216,8.857207287,-5.246686171,-3.267002894,0.389605084,-1.832202023,-0.796185832,-1.292210601,-0.137430304,0.136164654,0.136164654,-3.947089223,-2.313909928,-2.391061317,-2.194673308,-2.956471011,-2.22967148,-0.724422538,0.000575139,-2.017255104,0.356071105,-2.398084414,1.018002811,0.439214223,-1.653416928,0.22271055,-0.783656017,-2.930898639,-0.50196163,-0.890938862,-1.855616731,1.669639572,0.369610738,-1.284974209,-4.227110757,0.130448199,-0.186157252,-0.740911391,5.897325902,5.272985543,14.60208326,-0.287484846,-1.066885536,-3.025128055,1.275504933,-0.74895563,-3.791263925,-8.282079643,-2.389330572,-4.512059849,-1.406729936,-1.264920867,-4.119365119,-0.546633186,-1.964633517,-2.194859912,-1.025011993,-2.314933523,-3.481319887,-2.637712736,-1.592676083,-1.900030971,-1.707906977,-1.662369014,-1.756982328,-4.162878427,-1.233796988,-4.816535021,3.525997926,-3.978895938,-2.473739973,-0.545971348,-2.156675856,40.57111831,-2.116166415,-2.031495352,-1.543022739,-2.768476748,-2.224391072,-1.173593868,13.94282204,5.874571885,24.49440476,22.28505097,25.42168456,17.06509107,3.208637289,23.02885354,-19.68976378,19.90772885,20.50929578,8.25118779,13.46799175,14.72914213,20.53240996,10.1028859,22.80115267,26.35158236,23.85519911,27.92662993,23.94313287,29.20778111,23.42054216,28.78237489,7.792018746,17.72636327,22.52643012,17.74874551,17.37508751,21.68494436,17.81785171,28.18510636,22.70654208,20.88761753,20.26471132,22.75296079,17.62261089,21.21569405,17.85224173
Deposit_Retardance_Circ_Mean,AD,0,0.204118539,1,0,0.071254158,1,0.11753729,1,1.67E-07,1,1,5.89E-21,1,7.97E-16,1,7.76E-08,1,1,4.30E-22,1,3.75E-17,-1.513231279,-3.286705573,18.55331578,-1.732963079,-2.539615085,20.53240996,3.856317282,4.666768761,8.857207287,-8.969401421,-3.689472112,-0.023379427,-2.665296007,-3.500687874,-7.333971409,-1.732963079,0.500584567,0.500584567,-4.899641999,-4.12476776,-2.584083057,-3.308194994,-3.426066691,-2.758838074,-6.536982978,0.371714719,-1.963324473,-1.448780637,-0.582982525,0.763760349,-1.298940523,-2.064759881,0.233435253,-0.569449658,-6.162664874,-3.82667275,-0.367709227,0.877301387,2.384652123,-1.160622055,-0.326012502,-7.315341317,-2.963200191,-0.639615643,-2.110211368,5.967323947,5.07017969,12.66847804,-0.26621937,-0.050308696,-13.97327162,0.158168683,-0.531374287,-2.42958978,-6.984828365,-3.840511445,-5.702446262,-4.017988076,-0.673950039,-5.25426187,-0.209808367,-2.090010385,-5.452149224,-4.00985243,-3.027309213,-1.990739137,3.697521648,-1.827766041,-2.19198412,4.814731769,-1.010620531,-9.616353574,-8.138108802,-1.968694523,-7.054216274,3.685824047,-16.31769747,-2.539615085,-0.797675096,-2.117329884,7.194901571,-11.31978586,-2.889875861,-3.356919385,-3.065861326,-6.097661369,-6.917881286,13.94282204,5.874571885,24.49440476,22.28505097,25.42168456,17.06509107,3.208637289,23.02885354,-19.68976378,19.90772885,20.50929578,8.25118779,13.46799175,14.72914213,20.53240996,10.1028859,22.80115267,26.35158236,23.85519911,27.92662993,23.94313287,29.20778111,23.42054216,28.78237489,7.792018746,17.72636327,22.52643012,17.74874551,17.37508751,21.68494436,17.81785171,28.18510636,22.70654208,20.88761753,20.26471132,22.75296079,17.62261089,21.21569405,17.85224173
Background_Retardance_Full_Mean,AD,0,0.878000066,1,0,0.602847778,1,0.603926421,1,9.78E-08,1,1,1.60E-18,1,5.19E-13,1,1.28E-06,1,1,1.05E-12,1,5.37E-10,10.43029715,11.04541523,23.39758213,9.771217647,9.62944505,23.28205662,3.23153514,6.60382817,6.175713732,10.73852663,10.46405207,8.761892433,8.68710532,10.41952869,9.250805281,9.520894929,9.771217647,9.771217647,9.810378592,10.4963561,11.42506487,12.22610298,12.39192681,9.375908656,9.003423874,9.797029974,7.612516646,8.479007833,8.459017449,8.439138588,8.034868069,7.748323565,8.563762946,10.06786857,8.04303848,10.05282109,8.564354262,8.68087532,10.56747277,11.88576053,9.713431688,9.497340787,10.37621924,10.48915346,8.878842984,17.69618173,18.11578934,24.90437118,9.62944505,10.67532084,10.43378339,7.181801894,7.975418307,10.03418563,12.47966905,8.795651123,10.69232417,9.21569393,10.07525797,9.385273532,21.23981015,11.12152375,10.70401712,10.04407869,8.774584527,8.368117266,10.72281796,8.926131239,8.786045157,7.882517675,8.888814381,9.605581831,9.853851694,9.79646149,11.59874122,13.28009675,11.20484865,9.415175791,8.201855166,9.464409031,48.62618585,9.794863554,7.657215712,8.555483521,13.94211988,8.507054617,9.234966522,16.78933058,44.45201916,24.83308654,22.69079985,26.5110104,18.70856545,35.75181809,25.45727723,29.76148392,21.64953938,21.54918635,9.551265919,15.84999334,15.0664695,21.68258759,20.43046012,23.58735046,26.79728809,25.90087137,28.42955558,24.50580315,30.00402006,25.57386657,29.8700667,12.37663664,18.76485186,23.31200581,18.59269339,19.41930191,22.68476323,25.44248903,30.13321296,23.28205662,24.14087586,22.35233872,24.42363043,19.99975068,22.29595404,19.88142644
Deposit_Retardance_Full_Mean,AD,0,0.252495168,1,0,0.190640772,1,0.189303065,0,0.121380574,1,0,0.101659443,1,0.137981141,1,0.020529367,1,1,0.006993748,1,0.010325567,26.75035733,30.7488671,23.39758213,24.38069545,28.3179683,23.28205662,11.02491115,15.36412135,6.175713732,44.09735076,16.53930514,20.16779402,13.84070318,36.00502225,28.08382521,12.34534789,21.03261054,21.03261054,23.81073642,28.63682777,32.59369191,27.70903651,24.38069545,21.46899682,41.72928206,23.135799,21.55468645,21.23879724,20.9363245,17.11444378,36.4500836,22.34651448,14.16935761,11.81118625,30.60406241,56.12721943,27.36509216,17.49102444,13.98859615,33.28102895,27.86941289,32.67457303,39.75494398,58.48672615,11.95941267,28.93012806,31.36223068,31.13845536,22.90856008,24.89853784,36.5044403,15.91738314,13.98515256,22.06927584,28.3179683,26.28409741,31.79021374,28.3140036,32.42411934,25.74267381,37.55648174,20.61539789,32.99512704,31.31759653,13.31477483,41.42341367,43.54778345,9.793187648,16.40533679,26.78997596,14.45246687,47.88101983,35.05683235,35.95079071,40.66050421,26.05533192,60.63508897,10.45109288,16.20739919,9.282889871,74.22104221,67.18820809,18.76355307,54.16052245,29.82970992,44.71121125,30.78265163,16.78933058,44.45201916,24.83308654,22.69079985,26.5110104,18.70856545,35.75181809,25.45727723,29.76148392,21.64953938,21.54918635,9.551265919,15.84999334,15.0664695,21.68258759,20.43046012,23.58735046,26.79728809,25.90087137,28.42955558,24.50580315,30.00402006,25.57386657,29.8700667,12.37663664,18.76485186,23.31200581,18.59269339,19.41930191,22.68476323,25.44248903,30.13321296,23.28205662,24.14087586,22.35233872,24.42363043,19.99975068,22.29595404,19.88142644
Background_Retardance_Horz_Mean,PC,0,0.65519283,1,0,0.781302194,1,0.763205572,0,0.081093767,1,0,0.136655647,1,0.122737881,0,0.131774833,1,0,0.115548345,1,0.109836274,-6.024298322,-5.858042214,-7.863725053,-5.746476469,-5.940095868,-6.914181119,2.268932961,2.956298269,7.291529165,-6.28830897,-8.162233708,-5.711186419,-6.097352164,-4.86778117,-6.38870467,-6.346916155,-5.673457035,-5.673457035,-3.201452175,-8.417572346,-6.682294943,-6.71217664,-3.586297932,-6.80989009,-4.563251873,-6.091579979,-4.193964592,-3.730821021,-4.295901336,-4.696964257,-3.805244473,-2.701229398,-5.506305787,-6.920795056,-4.860805808,-6.448589736,-5.402423231,-4.939794049,-5.836016378,-5.936181756,-6.165664272,-4.275597351,-6.510813532,-5.746476469,-4.96408461,-10.20966489,-11.62235439,-14.90402886,-5.686695995,-7.356571485,-7.101481512,-6.447904847,-4.889871478,-5.061220159,-2.411876867,-5.800018393,-6.007573094,-6.559242616,-7.952137319,-5.292440637,-15.37179261,-7.376032884,-6.563059208,-6.080942412,-6.837904582,-4.859492422,-5.066496596,-4.986924908,-5.940095868,-5.110478932,-5.864582648,-5.804961296,-3.535897773,-5.983438256,-7.558791973,-10.09484411,-7.239732441,-6.025442163,-3.54489838,-6.409629961,7.292985511,-5.721704195,-4.593089219,-5.256102719,-7.644578175,-5.73735174,-5.981331996,-4.757473687,-43.79287987,-2.774388408,-4.077988152,-7.25635097,-7.260530113,-19.62695268,-9.038392587,-17.28206553,-8.293591935,-6.489278665,-3.595714189,-7.964655897,-2.432301248,-6.914181119,-0.586413635,-5.925822352,-4.582037243,-9.94948753,-4.437197785,-4.881341638,-6.721334058,-10.10572483,-7.924917382,7.855487951,-6.055784283,-5.806498118,-5.277939186,-7.621303436,-6.338958126,-6.965486847,-10.4741869,-4.969869605,-11.63434396,-9.33133057,-8.669799085,-9.391483953,-6.732370237,-8.600389216
Deposit_Retardance_Horz_Mean,AD,0,0.695989472,1,0,0.324291567,1,0.384492587,0,0.121380574,1,0,0.073844231,1,0.076782496,1,0.002139874,1,1,0.002449008,1,0.002001796,-2.44574508,1.38619622,-7.863725053,-0.447350982,-0.129000678,-6.914181119,17.18381435,16.92711302,7.291529165,-22.4188453,-6.862799715,-7.81040442,12.5004244,28.93716812,-18.16997495,11.91950566,6.703266411,6.703266411,4.385464947,-27.0872104,-5.220932191,-0.447350982,1.746234922,13.49219054,17.64895535,-0.262345386,16.79360731,17.15145141,-6.243882492,-14.57257339,33.03311335,6.22357689,-12.40105229,-3.919789007,-23.03257077,-28.20423634,6.631900908,0.984428392,4.082029981,-12.22101594,23.67301939,10.93310263,-35.89280687,-30.67741999,-5.896260373,-5.424080188,-28.6405574,-23.52065673,-3.268270374,-17.06138282,2.268186242,-1.452880426,3.232231822,20.77212608,-0.129000678,21.28188002,6.636130466,-22.91771003,-28.56235399,11.26328698,-18.22862826,-9.312910211,-9.239503971,3.228681591,8.528592164,38.61644638,-3.603482782,-7.525974239,-4.614360261,-2.466868728,-5.377736349,16.57093112,8.238713122,2.365532574,25.98308145,-25.50348484,-29.54728541,-1.396279717,4.859343248,-4.657056933,1.043782686,32.29226586,15.46597333,-12.97457432,-12.88670635,41.4282773,10.71264086,-4.757473687,-43.79287987,-2.774388408,-4.077988152,-7.25635097,-7.260530113,-19.62695268,-9.038392587,-17.28206553,-8.293591935,-6.489278665,-3.595714189,-7.964655897,-2.432301248,-6.914181119,-0.586413635,-5.925822352,-4.582037243,-9.94948753,-4.437197785,-4.881341638,-6.721334058,-10.10572483,-7.924917382,7.855487951,-6.055784283,-5.806498118,-5.277939186,-7.621303436,-6.338958126,-6.965486847,-10.4741869,-4.969869605,-11.63434396,-9.33133057,-8.669799085,-9.391483953,-6.732370237,-8.600389216
Background_Retardance_Lin_Mean,PC,0,0.748236951,1,0,0.907480416,1,0.905773705,0,0.050736741,1,0,0.987487545,1,0.987463484,0,0.081093767,1,0,0.965165382,1,0.965939305,9.941526834,10.02512566,9.962998025,9.396562308,9.162333571,7.953048491,2.670484835,3.59368056,8.092727787,9.238053926,9.837710142,8.650582762,8.350909522,10.21022451,9.044383319,9.396562308,9.674042815,9.674042815,8.86908686,10.12664686,11.08988762,11.93521945,11.93786895,8.988102397,8.70251152,9.665104739,7.199713383,8.318172056,7.908033266,8.25233395,7.866160997,7.427276162,8.431814296,9.939660962,7.31466625,9.90795195,8.348271371,8.325721324,10.35524464,11.75170166,9.490341419,8.231906715,10.22727441,10.34832317,8.702097501,16.60701778,17.25145142,20.12347133,9.524112808,10.55017571,9.933704322,7.002739096,7.85233507,8.968796308,9.162785132,8.408969357,9.60685545,9.012926743,9.918788136,8.373110234,21.19336766,10.90258389,10.41681274,9.914435754,8.392479211,7.532582214,10.31940208,8.727020072,8.523494289,7.595101043,8.681720829,9.395324445,8.823407471,9.658870793,10.35811818,12.75944835,10.40407135,9.030537637,8.132039003,9.162333571,26.73585352,9.513486451,7.309234186,8.361220912,13.57664016,8.151186422,9.093830246,9.32118175,44.04400934,3.985892932,4.229160288,7.473359187,7.631316975,35.59254563,10.79558208,22.31148127,8.427254109,6.575669449,4.715004421,8.32093008,3.109559303,6.938652504,17.70134631,5.986417874,4.780072624,10.01416641,5.197543231,5.141815123,6.821055969,10.22627429,7.953048491,9.572698417,6.106484379,5.946962808,5.437467129,8.617216011,6.605563793,18.14540481,10.6095195,5.069969523,12.02371012,9.376890004,8.829657712,9.418789432,6.795919302,8.70733041
Deposit_Retardance_Lin_Mean,AD,0,0.32178088,1,0,0.270434586,1,0.259555498,1,5.38E-06,1,1,1.04E-10,1,2.68E-08,1,6.30E-07,1,1,1.66E-10,1,1.16E-08,26.22653918,29.42650496,9.962998025,24.10469558,27.24219989,7.953048491,10.8815335,14.33970939,8.092727787,43.02741392,16.02049075,20.10334069,13.52024608,35.45123344,26.92060549,12.22302643,20.97894524,20.97894524,23.26611436,28.17676713,32.45521352,27.46260927,24.10469558,21.18686462,39.37955785,23.07572849,21.39465437,21.02351589,20.10749774,17.0080081,36.3174477,22.20252165,14.02848588,10.94674132,29.74199733,55.85215557,26.89557723,17.21846857,13.54298064,33.13988725,27.78676857,30.9076516,39.51021571,58.06336869,11.57587699,28.24442475,30.86254407,28.13244046,22.71311751,24.82493446,33.56454709,15.88272343,13.91407398,21.78049479,27.24219989,25.71727919,31.11298702,27.18750398,32.3340767,25.11835638,37.53382803,20.47553349,31.94635648,30.37336643,12.82910916,41.22244109,37.03456193,9.550404855,16.21000083,25.88614873,11.86602013,46.65098215,33.86789125,35.86773551,39.33263878,25.74803664,57.18910352,9.498913215,16.13940237,8.655289408,70.12732806,65.66055398,18.47684354,40.63305906,29.64371061,44.18602267,29.6361172,9.32118175,44.04400934,3.985892932,4.229160288,7.473359187,7.631316975,35.59254563,10.79558208,22.31148127,8.427254109,6.575669449,4.715004421,8.32093008,3.109559303,6.938652504,17.70134631,5.986417874,4.780072624,10.01416641,5.197543231,5.141815123,6.821055969,10.22627429,7.953048491,9.572698417,6.106484379,5.946962808,5.437467129,8.617216011,6.605563793,18.14540481,10.6095195,5.069969523,12.02371012,9.376890004,8.829657712,9.418789432,6.795919302,8.70733041
